version,run,generation,value
mutation_tournament_selection,2,83,82638
mutation_tournament_selection,2,84,82616
mutation_tournament_selection,2,85,81987
mutation_tournament_selection,2,86,81098
mutation_tournament_selection,2,87,81098
mutation_tournament_selection,2,88,81098
mutation_tournament_selection,2,89,80595
mutation_tournament_selection,2,90,80277
mutation_tournament_selection,2,91,80018
mutation_tournament_selection,2,92,80018
mutation_tournament_selection,2,93,79545
mutation_tournament_selection,2,94,79336
mutation_tournament_selection,2,95,79053
mutation_tournament_selection,2,96,78599
mutation_tournament_selection,2,97,78599
mutation_tournament_selection,2,98,78599
mutation_tournament_selection,2,99,78414
mutation_tournament_selection,2,100,78048
mutation_tournament_selection,3,1,117439
mutation_tournament_selection,3,2,117214
mutation_tournament_selection,3,3,114142
mutation_tournament_selection,3,4,113586
mutation_tournament_selection,3,5,111041
mutation_tournament_selection,3,6,111041
mutation_tournament_selection,3,7,110239
mutation_tournament_selection,3,8,108999
mutation_tournament_selection,3,9,108497
mutation_tournament_selection,3,10,106228
mutation_tournament_selection,3,11,105552
mutation_tournament_selection,3,12,103654
mutation_tournament_selection,3,13,103553
mutation_tournament_selection,3,14,103325
mutation_tournament_selection,3,15,103085
mutation_tournament_selection,3,16,101677
mutation_tournament_selection,3,17,100451
mutation_tournament_selection,3,18,100036
mutation_tournament_selection,3,19,100036
mutation_tournament_selection,3,20,99405
mutation_tournament_selection,3,21,97362
mutation_tournament_selection,3,22,97362
mutation_tournament_selection,3,23,97362
mutation_tournament_selection,3,24,96914
mutation_tournament_selection,3,25,96853
mutation_tournament_selection,3,26,96230
mutation_tournament_selection,3,27,96132
mutation_tournament_selection,3,28,95458
mutation_tournament_selection,3,29,95458
mutation_tournament_selection,3,30,95277
mutation_tournament_selection,3,31,95071
mutation_tournament_selection,3,32,94607
mutation_tournament_selection,3,33,94300
mutation_tournament_selection,3,34,94098
mutation_tournament_selection,3,35,93933
mutation_tournament_selection,3,36,93727
mutation_tournament_selection,3,37,93704
mutation_tournament_selection,3,38,93576
mutation_tournament_selection,3,39,93089
mutation_tournament_selection,3,40,93059
mutation_tournament_selection,3,41,92555
mutation_tournament_selection,3,42,91665
mutation_tournament_selection,3,43,91665
mutation_tournament_selection,3,44,91566
mutation_tournament_selection,3,45,91550
mutation_tournament_selection,3,46,91110
mutation_tournament_selection,3,47,90970
mutation_tournament_selection,3,48,90416
