version,run,generation,value
crossover_prob__0_95,3,68,97011
crossover_prob__0_95,3,69,97011
crossover_prob__0_95,3,70,97011
crossover_prob__0_95,3,71,97011
crossover_prob__0_95,3,72,97011
crossover_prob__0_95,3,73,97011
crossover_prob__0_95,3,74,96602
crossover_prob__0_95,3,75,96602
crossover_prob__0_95,3,76,96602
crossover_prob__0_95,3,77,96368
crossover_prob__0_95,3,78,96368
crossover_prob__0_95,3,79,95959
crossover_prob__0_95,3,80,95959
crossover_prob__0_95,3,81,95857
crossover_prob__0_95,3,82,95857
crossover_prob__0_95,3,83,95857
crossover_prob__0_95,3,84,95857
crossover_prob__0_95,3,85,95857
crossover_prob__0_95,3,86,95856
crossover_prob__0_95,3,87,95647
crossover_prob__0_95,3,88,95597
crossover_prob__0_95,3,89,95374
crossover_prob__0_95,3,90,95114
crossover_prob__0_95,3,91,95059
crossover_prob__0_95,3,92,95046
crossover_prob__0_95,3,93,94629
crossover_prob__0_95,3,94,94629
crossover_prob__0_95,3,95,94032
crossover_prob__0_95,3,96,94032
crossover_prob__0_95,3,97,94032
crossover_prob__0_95,3,98,94032
crossover_prob__0_95,3,99,94032
crossover_prob__0_95,3,100,94032
crossover_prob__0_95,4,1,124051
crossover_prob__0_95,4,2,120176
crossover_prob__0_95,4,3,120176
crossover_prob__0_95,4,4,120176
crossover_prob__0_95,4,5,120176
crossover_prob__0_95,4,6,120176
crossover_prob__0_95,4,7,119498
crossover_prob__0_95,4,8,119498
crossover_prob__0_95,4,9,119148
crossover_prob__0_95,4,10,118167
crossover_prob__0_95,4,11,118167
crossover_prob__0_95,4,12,118167
crossover_prob__0_95,4,13,117296
crossover_prob__0_95,4,14,117296
crossover_prob__0_95,4,15,117291
crossover_prob__0_95,4,16,116529
crossover_prob__0_95,4,17,116529
crossover_prob__0_95,4,18,116422
crossover_prob__0_95,4,19,116089
crossover_prob__0_95,4,20,116089
crossover_prob__0_95,4,21,115780
crossover_prob__0_95,4,22,115486
crossover_prob__0_95,4,23,115486
crossover_prob__0_95,4,24,115486
crossover_prob__0_95,4,25,115486
crossover_prob__0_95,4,26,115486
crossover_prob__0_95,4,27,115486
crossover_prob__0_95,4,28,115486
crossover_prob__0_95,4,29,115486
crossover_prob__0_95,4,30,115486
crossover_prob__0_95,4,31,115486
crossover_prob__0_95,4,32,115486
crossover_prob__0_95,4,33,115286
crossover_prob__0_95,4,34,115286
crossover_prob__0_95,4,35,114820
crossover_prob__0_95,4,36,114395
crossover_prob__0_95,4,37,114195
crossover_prob__0_95,4,38,114195
crossover_prob__0_95,4,39,113842
crossover_prob__0_95,4,40,113842
crossover_prob__0_95,4,41,113718
crossover_prob__0_95,4,42,113518
crossover_prob__0_95,4,43,113518
crossover_prob__0_95,4,44,113518
crossover_prob__0_95,4,45,113518
crossover_prob__0_95,4,46,113518
crossover_prob__0_95,4,47,113380
crossover_prob__0_95,4,48,113380
crossover_prob__0_95,4,49,113180
crossover_prob__0_95,4,50,113162
crossover_prob__0_95,4,51,112546
crossover_prob__0_95,4,52,112362
crossover_prob__0_95,4,53,112023
crossover_prob__0_95,4,54,111889
crossover_prob__0_95,4,55,111366
crossover_prob__0_95,4,56,111233
crossover_prob__0_95,4,57,110642
crossover_prob__0_95,4,58,110642
crossover_prob__0_95,4,59,110171
crossover_prob__0_95,4,60,110171
crossover_prob__0_95,4,61,109564
crossover_prob__0_95,4,62,109564
crossover_prob__0_95,4,63,109020
crossover_prob__0_95,4,64,109020
crossover_prob__0_95,4,65,109020
crossover_prob__0_95,4,66,108685
crossover_prob__0_95,4,67,108685
crossover_prob__0_95,4,68,108685
crossover_prob__0_95,4,69,108348
crossover_prob__0_95,4,70,108348
crossover_prob__0_95,4,71,108348
crossover_prob__0_95,4,72,108348
crossover_prob__0_95,4,73,107784
crossover_prob__0_95,4,74,107784
crossover_prob__0_95,4,75,107784
crossover_prob__0_95,4,76,107337
crossover_prob__0_95,4,77,107280
crossover_prob__0_95,4,78,107099
crossover_prob__0_95,4,79,107099
crossover_prob__0_95,4,80,107042
crossover_prob__0_95,4,81,107042
crossover_prob__0_95,4,82,107042
crossover_prob__0_95,4,83,107027
crossover_prob__0_95,4,84,106471
crossover_prob__0_95,4,85,106471
crossover_prob__0_95,4,86,106150
crossover_prob__0_95,4,87,106150
crossover_prob__0_95,4,88,106150
crossover_prob__0_95,4,89,105938
crossover_prob__0_95,4,90,105589
crossover_prob__0_95,4,91,105589
crossover_prob__0_95,4,92,105455
crossover_prob__0_95,4,93,105056
crossover_prob__0_95,4,94,104732
crossover_prob__0_95,4,95,104598
crossover_prob__0_95,4,96,104502
crossover_prob__0_95,4,97,104408
crossover_prob__0_95,4,98,104379
crossover_prob__0_95,4,99,104285
crossover_prob__0_95,4,100,104285
crossover_prob__0_95,5,1,120370
crossover_prob__0_95,5,2,118231
crossover_prob__0_95,5,3,118231
crossover_prob__0_95,5,4,118231
crossover_prob__0_95,5,5,118231
crossover_prob__0_95,5,6,116548
crossover_prob__0_95,5,7,116548
crossover_prob__0_95,5,8,115937
crossover_prob__0_95,5,9,115142
crossover_prob__0_95,5,10,114908
crossover_prob__0_95,5,11,114099
crossover_prob__0_95,5,12,113271
crossover_prob__0_95,5,13,112773
crossover_prob__0_95,5,14,111688
crossover_prob__0_95,5,15,111204
crossover_prob__0_95,5,16,110739
crossover_prob__0_95,5,17,109172
crossover_prob__0_95,5,18,108545
crossover_prob__0_95,5,19,108145
crossover_prob__0_95,5,20,106287
crossover_prob__0_95,5,21,105126
crossover_prob__0_95,5,22,104195
crossover_prob__0_95,5,23,104195
crossover_prob__0_95,5,24,104191
crossover_prob__0_95,5,25,103395
crossover_prob__0_95,5,26,103133
crossover_prob__0_95,5,27,103133
